district_name,block_name,gp_name,village_name,village_code,village_latitude,village_longitude,total_hhd,TOT_P,TOT_M,TOT_F,P_SC,P_ST,P_LIT,P_ILL,TOT_WORK_P,MAINWORK_P,MARGWORK_P,total_hhd_having_piped_water_connection,total_no_of_community_toilets_constructed,availability_of_phc,availability_of_chc,distance_of_phc,distance_of_chc,total_no_of_schools_primary_sections,total_no_of_schools_middle_sections,availability_of_high_school,availability_of_ssc_school,is_village_connected_to_all_weather_road,distance_of_all_weather_road,availability_of_internal_pucca_road,availablility_hours_of_domestic_electricity,is_broadband_available,no_of_shgs_under_nrlm,total_hhd_mobilized_into_shg,total_no_of_shg_promoted,total_shg_members_engaged_in_income_generation_activities,availability_of_cottage_small_scale_units,total_hhd_engaged_cottage_small_scale_units,piped_water_pct,toilet_per_100hh,sanitation_deficit_raw,sanitation_deficit,has_health_fac,min_health_distance,health_deficit_raw,health_deficit,total_schools,schools_per_1000,education_deficit_raw,education_deficit,service_deficit_index,road_deficit_raw,road_deficit,digital_deficit_raw,digital_deficit,electricity_deficit_raw,electricity_deficit,score_piped_water,score_toilets,score_sanitation,theme_water_sanitation_score,score_phc_avail,score_chc_avail,score_health_distance,score_health_deficit,theme_health_score,score_schools_per_1000,score_high_school_avail,score_ssc_school_avail,score_education_deficit,theme_education_score,score_all_weather_connectivity,score_all_weather_distance,score_internal_pucca_road,score_road_deficit,theme_roads_score,score_electricity_hours,score_broadband,score_digital_deficit,score_electricity_deficit,theme_digital_electricity_score,shg_coverage_pct,iga_members_pct,cottage_units_coverage_pct,score_shg_coverage,score_iga_members,score_cottage_units,score_cottage_avail,theme_livelihood_score,score_service_deficit,theme_service_score,pdi_village,pdi_grade
CHAMPAWAT,PATI,CHILNIYA,Simalkhet,54011,29.391639,79.943928,12,31.0,21.0,10.0,8.0,0.0,29.0,2.0,5.0,2.0,3.0,11,0,2,2,5,5,0,1,2,2,2,4,3,4,2,0,0,0,0,2,0,91.66666666666666,0.0,0.0833333333333334,0.0833333333333334,1,5.0,0.6,1.0,5,161.29032258064515,0.9596774193548387,0.9596774193548387,0.7129032258064517,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,91.66666666666666,0.0,99.91666666666667,63.86111111111111,100.0,100.0,0.0,99.0,74.75,4.032258064516129,100.0,100.0,99.04032258064517,75.76814516129032,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.28709677419354,99.28709677419354,63.836615740866335,B
CHAMPAWAT,PATI,CHILNIYA,Chilniya,54012,29.391639,79.943928,150,592.0,298.0,294.0,10.0,0.0,385.0,207.0,242.0,14.0,228.0,130,0,2,2,5,5,1,0,2,2,2,4,3,4,2,2,0,0,0,2,0,86.66666666666667,0.0,0.1333333333333333,0.1333333333333333,1,5.0,0.6,1.0,5,8.445945945945946,0.9978885135135136,0.9978885135135136,0.7393665540540542,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,86.66666666666669,0.0,99.86666666666666,62.177777777777784,100.0,100.0,0.0,99.0,74.75,0.21114864864864866,100.0,100.0,99.00211148648648,74.80331503378378,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.26063344594594,99.26063344594594,63.41743526548383,B
CHAMPAWAT,PATI,CHORA KOT,Chaurakot,54019,29.405535,79.933086,250,812.0,433.0,379.0,207.0,0.0,537.0,275.0,307.0,297.0,10.0,182,0,2,2,4,3,2,1,1,1,1,0,2,4,1,4,0,0,0,2,0,72.8,0.0,0.272,0.272,1,3.0,0.3,0.5,5,6.157635467980296,0.9984605911330048,0.9984605911330048,0.5811381773399015,0.0,1.0,0,1.0,0.25,0.25,72.8,0.0,99.728,57.50933333333333,100.0,100.0,50.0,99.5,87.375,0.15394088669950742,100.0,100.0,99.00153940886699,74.78887007389162,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.4188618226601,99.4188618226601,66.63812510112209,B
CHAMPAWAT,PATI,CHORA SAUN,Chaura Sown,54014,29.394566,79.935185,46,414.0,219.0,195.0,188.0,0.0,298.0,116.0,98.0,6.0,92.0,42,0,2,2,5,5,1,0,2,2,2,4,3,4,2,0,0,0,0,2,0,91.30434782608695,0.0,0.0869565217391304,0.0869565217391304,1,5.0,0.6,1.0,5,12.07729468599034,0.9969806763285024,0.9969806763285024,0.7251811594202899,-0.2799999999999999,0.4615384615384617,-1,0.0,0.25,0.25,91.30434782608695,0.0,99.91304347826087,63.7391304347826,100.0,100.0,0.0,99.0,74.75,0.3019323671497585,100.0,100.0,99.0030193236715,74.82623792270532,100.0,20.0,100.0,99.53846153846153,79.88461538461539,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.27481884057971,99.27481884057971,63.68336572551137,B
CHAMPAWAT,PATI,DEVI DHURA,Dechmar,53995,29.412595,79.865232,139,802.0,430.0,372.0,250.0,0.0,559.0,243.0,279.0,189.0,90.0,139,1,1,2,0,5,1,0,2,1,2,5,2,4,1,7,0,7,35,2,0,100.0,0.7194244604316548,0.0,0.0,1,5.0,0.6,1.0,4,4.987531172069826,0.9987531172069826,0.9987531172069826,0.6996259351620948,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,100.0,0.7194244604316548,100.0,66.90647482014388,100.0,100.0,0.0,99.0,74.75,0.12468827930174564,100.0,100.0,99.00124688279301,74.7814837905237,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,0.0,4.364089775561097,0.0,0.0,13.09226932668329,0.0,100.0,28.273067331670823,99.30037406483791,99.30037406483791,64.78724434948288,B
CHAMPAWAT,PATI,DHARAUNCH,Dhraug,53999,29.076986,80.104762,96,445.0,221.0,224.0,31.0,0.0,277.0,168.0,181.0,149.0,32.0,91,0,2,2,3,5,2,1,2,2,1,0,2,3,2,14,96,1,20,2,0,94.79166666666666,0.0,0.0520833333333334,0.0520833333333334,1,3.0,0.3,0.5,7,15.730337078651688,0.9960674157303372,0.9960674157303372,0.5144452247191011,0.0,1.0,-1,0.0,0.5,0.5,94.79166666666666,0.0,99.94791666666667,64.91319444444444,100.0,100.0,50.0,99.5,87.375,0.3932584269662922,100.0,100.0,99.00393258426966,74.849297752809,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,100.0,4.49438202247191,0.0,100.0,13.48314606741573,0.0,100.0,53.37078651685393,99.4855547752809,99.4855547752809,76.31066990810798,A
CHAMPAWAT,PATI,DHARSAUN,Dharson,54083,29.291273,79.856025,80,379.0,185.0,194.0,91.0,0.0,236.0,143.0,150.0,104.0,46.0,2,0,2,2,5,5,3,1,2,2,2,5,3,4,1,1,0,0,0,2,0,2.5,0.0,0.975,0.975,1,5.0,0.6,1.0,8,21.108179419525065,0.9947229551451188,0.9947229551451188,0.9909168865435356,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,2.5,0.0,99.025,33.84166666666667,100.0,100.0,0.0,99.0,74.75,0.5277044854881265,100.0,100.0,99.00527704485488,74.88324538258576,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.00908311345647,99.00908311345647,56.66910898088564,C
CHAMPAWAT,PATI,DUNGRAKOT,Dungra Kot,53986,29.406635,79.941837,86,405.0,208.0,197.0,23.0,0.0,272.0,133.0,183.0,139.0,44.0,56,0,2,2,5,5,1,0,2,2,2,5,2,4,1,1,7,1,7,2,0,65.11627906976744,0.0,0.3488372093023255,0.3488372093023255,1,5.0,0.6,1.0,5,12.34567901234568,0.9969135802469136,0.9969135802469136,0.8037252368647717,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,65.11627906976744,0.0,99.65116279069767,54.922480620155035,100.0,100.0,0.0,99.0,74.75,0.308641975308642,100.0,100.0,99.00308641975309,74.82793209876544,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,8.13953488372093,1.728395061728395,0.0,8.13953488372093,5.185185185185184,0.0,100.0,28.33118001722653,99.19627476313522,99.19627476313522,62.71865568111869,B
CHAMPAWAT,PATI,GADYURA,Gadura,54087,29.386473,79.943011,120,549.0,250.0,299.0,138.0,0.0,337.0,212.0,203.0,146.0,57.0,95,0,2,2,5,3,2,0,2,2,2,3,2,4,2,3,21,0,0,2,0,79.16666666666666,0.0,0.2083333333333334,0.2083333333333334,1,3.0,0.3,0.5,6,10.92896174863388,0.9972677595628416,0.9972677595628416,0.5616803278688525,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,79.16666666666666,0.0,99.79166666666667,59.65277777777777,100.0,100.0,50.0,99.5,87.375,0.27322404371584696,100.0,100.0,99.00273224043715,74.81898907103826,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,17.5,0.0,0.0,17.5,0.0,0.0,100.0,29.375,99.43831967213114,99.43831967213114,67.0840319564881,B
CHAMPAWAT,PATI,GAGAR,Gagar,53963,29.406721,79.938206,200,955.0,479.0,476.0,320.0,0.0,572.0,383.0,473.0,185.0,288.0,49,0,2,1,1,0,1,0,2,2,1,0,3,4,1,14,14,0,0,2,0,24.5,0.0,0.755,0.755,1,1.0,0.0,0.0,5,5.235602094240838,0.9986910994764396,0.9986910994764396,0.526107329842932,0.0,1.0,0,1.0,0.25,0.25,24.5,0.0,99.245,41.248333333333335,100.0,100.0,100.0,100.0,100.0,0.13089005235602097,100.0,100.0,99.00130890052355,74.78304973821989,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,7.0,0.0,0.0,7.0,0.0,0.0,100.0,26.75,99.47389267015707,99.47389267015707,65.21205903501415,B
CHAMPAWAT,PATI,GAGAR,Gagrarh,53967,29.46182,79.894605,36,191.0,97.0,94.0,0.0,0.0,122.0,69.0,94.0,91.0,3.0,5,0,2,1,5,0,0,0,2,2,1,0,3,4,1,7,7,7,0,2,0,13.88888888888889,0.0,0.8611111111111112,0.8611111111111112,1,5.0,0.6,1.0,4,20.94240837696336,0.9947643979057592,0.9947643979057592,0.956762652705061,0.0,1.0,0,1.0,0.25,0.25,13.88888888888889,0.0,99.13888888888889,37.675925925925924,100.0,100.0,0.0,99.0,74.75,0.5235602094240841,100.0,100.0,99.00523560209425,74.88219895287958,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,19.444444444444443,0.0,0.0,19.444444444444443,0.0,0.0,100.0,29.86111111111111,99.04323734729493,99.04323734729493,62.33983279052353,B
CHAMPAWAT,PATI,GAGAR,Dantola,53968,29.455727,79.886362,4,32.0,19.0,13.0,0.0,0.0,28.0,4.0,13.0,11.0,2.0,0,0,2,2,4,2,0,0,2,2,2,2,3,4,1,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,2.0,0.15,0.25,4,125.0,0.96875,0.96875,0.690625,-0.4399999999999999,0.1538461538461539,0,1.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,75.0,99.75,93.6875,3.125,100.0,100.0,99.03125,75.5390625,100.0,60.0,100.0,99.84615384615384,89.96153846153845,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.309375,99.309375,60.508197001353565,B
CHAMPAWAT,PATI,GAHTODA,Haldua Khark,54027,29.401058,80.086205,1,7.0,3.0,4.0,0.0,0.0,5.0,2.0,1.0,0.0,1.0,0,0,2,2,4,2,0,0,2,2,2,3,3,4,1,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,2.0,0.15,0.25,4,571.4285714285714,0.8571428571428572,0.8571428571428572,0.6571428571428573,-0.36,0.3076923076923077,0,1.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,75.0,99.75,93.6875,14.285714285714286,100.0,100.0,99.14285714285714,78.35714285714286,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.34285714285714,99.34285714285714,60.29669668984541,B
CHAMPAWAT,PATI,GAHTODA,Barmtora,54028,29.406805,79.938058,19,97.0,49.0,48.0,97.0,0.0,72.0,25.0,23.0,3.0,20.0,2,1,2,2,4,3,1,0,2,2,2,3,3,4,1,0,0,0,0,2,0,10.526315789473683,5.263157894736842,0.8947368421052632,0.8947368421052632,1,3.0,0.3,0.5,5,51.546391752577314,0.9871134020618556,0.9871134020618556,0.7645550732501356,-0.36,0.3076923076923077,0,1.0,0.25,0.25,10.526315789473683,5.263157894736842,99.10526315789474,38.29824561403509,100.0,100.0,50.0,99.5,87.375,1.2886597938144329,100.0,100.0,99.01288659793815,75.07538659793815,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.23544492674986,99.23544492674986,60.663169536272456,B
CHAMPAWAT,PATI,GAHTODA,Mailta,54029,29.406844,79.938399,7,44.0,25.0,19.0,0.0,0.0,33.0,11.0,18.0,3.0,15.0,1,0,2,2,3,3,0,0,2,2,2,3,1,4,1,0,0,0,0,2,0,14.285714285714285,0.0,0.8571428571428572,0.8571428571428572,1,3.0,0.3,0.5,4,90.9090909090909,0.9772727272727272,0.9772727272727272,0.7503246753246753,-0.36,0.3076923076923077,0,1.0,0.25,0.25,14.285714285714285,0.0,99.14285714285714,37.8095238095238,100.0,100.0,50.0,99.5,87.375,2.2727272727272725,100.0,100.0,99.02272727272727,75.32386363636363,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.24967532467532,99.24967532467532,60.56680355014285,B
CHAMPAWAT,PATI,GAHTODA,Patharkot,54030,29.406821,79.938065,5,24.0,10.0,14.0,0.0,0.0,21.0,3.0,9.0,1.0,8.0,1,0,2,2,4,3,0,0,2,2,2,3,3,4,1,0,0,0,0,2,0,20.0,0.0,0.8,0.8,1,3.0,0.3,0.5,4,166.66666666666666,0.9583333333333334,0.9583333333333334,0.7275,-0.36,0.3076923076923077,0,1.0,0.25,0.25,20.0,0.0,99.2,39.733333333333334,100.0,100.0,50.0,99.5,87.375,4.166666666666666,100.0,100.0,99.04166666666667,75.80208333333334,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.2725,99.2725,61.134314269344166,B
CHAMPAWAT,PATI,GAHTODA,Ghahtora,54031,29.40672,79.938227,35,131.0,69.0,62.0,0.0,0.0,111.0,20.0,44.0,21.0,23.0,35,0,2,2,4,3,0,0,2,2,2,2,2,3,1,3,18,0,3,2,0,100.0,0.0,0.0,0.0,1,3.0,0.3,0.5,4,30.534351145038165,0.9923664122137404,0.9923664122137404,0.4977099236641221,-0.4399999999999999,0.1538461538461539,0,1.0,0.5,0.5,100.0,0.0,100.0,66.66666666666667,100.0,100.0,50.0,99.5,87.375,0.7633587786259541,100.0,100.0,99.00763358778626,74.94274809160305,100.0,60.0,100.0,99.84615384615384,89.96153846153845,50.0,100.0,99.0,99.5,87.125,51.42857142857143,2.2900763358778624,0.0,51.42857142857143,6.870229007633587,0.0,100.0,39.57470010905126,99.50229007633588,99.50229007633588,71.65950550014901,B
CHAMPAWAT,PATI,GAHTODA,Jhar Sirtoli,54036,29.401006,80.086641,1,65.0,30.0,35.0,0.0,0.0,38.0,27.0,16.0,15.0,1.0,0,0,2,2,4,3,0,0,2,2,2,3,3,4,1,0,0,0,0,2,0,0.0,0.0,1.0,1.0,1,3.0,0.3,0.5,4,61.53846153846154,0.9846153846153848,0.9846153846153848,0.7953846153846154,-0.36,0.3076923076923077,0,1.0,0.25,0.25,0.0,0.0,99.0,33.0,100.0,100.0,50.0,99.5,87.375,1.5384615384615385,100.0,100.0,99.01538461538462,75.13846153846154,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.20461538461538,99.20461538461538,59.18455608209623,C
CHAMPAWAT,PATI,GARSARI,Garsari,54040,29.368462,79.896399,182,501.0,265.0,236.0,97.0,0.0,361.0,140.0,109.0,46.0,63.0,62,0,2,2,5,5,1,0,1,2,1,0,3,4,2,6,26,1,0,2,0,34.065934065934066,0.0,0.6593406593406593,0.6593406593406593,1,5.0,0.6,1.0,4,7.984031936127744,0.998003992015968,0.998003992015968,0.8972033954069882,0.0,1.0,-1,0.0,0.25,0.25,34.065934065934066,0.0,99.34065934065934,44.46886446886447,100.0,100.0,0.0,99.0,74.75,0.1996007984031936,100.0,100.0,99.00199600798403,74.8003992015968,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,14.285714285714286,0.0,0.0,14.285714285714286,0.0,0.0,100.0,28.571428571428573,99.10279660459301,99.10279660459301,63.63307986455191,B
CHAMPAWAT,PATI,GAWAYIE,Gawai,53975,29.436623,79.893556,72,348.0,178.0,170.0,0.0,0.0,254.0,94.0,182.0,72.0,110.0,15,1,2,2,5,2,1,0,2,2,1,0,2,4,1,3,15,3,0,2,0,20.833333333333336,1.3888888888888888,0.7916666666666666,0.7916666666666666,1,2.0,0.15,0.25,5,14.367816091954024,0.9964080459770116,0.9964080459770116,0.6364224137931034,0.0,1.0,0,1.0,0.25,0.25,20.833333333333336,1.3888888888888888,99.20833333333333,40.476851851851855,100.0,100.0,75.0,99.75,93.6875,0.3591954022988506,100.0,100.0,99.003591954023,74.84069683908046,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,20.833333333333332,0.0,0.0,20.83333333333333,0.0,0.0,100.0,30.208333333333332,99.3635775862069,99.3635775862069,65.6293112465308,B
CHAMPAWAT,PATI,GOL DANDA,Nauliya Gaon,54072,29.404363,80.087041,35,230.0,111.0,119.0,0.0,0.0,163.0,67.0,89.0,88.0,1.0,5,0,2,2,5,5,0,0,2,2,2,5,3,4,1,1,0,0,0,2,0,14.285714285714285,0.0,0.8571428571428572,0.8571428571428572,1,5.0,0.6,1.0,4,17.391304347826086,0.9956521739130436,0.9956521739130436,0.9558385093167704,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,14.285714285714285,0.0,99.14285714285714,37.8095238095238,100.0,100.0,0.0,99.0,74.75,0.4347826086956521,100.0,100.0,99.00434782608696,74.85978260869565,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.04416149068322,99.04416149068322,57.72296249767584,C
CHAMPAWAT,PATI,GOL DANDA,Goldanda,54073,29.404887,80.086492,66,249.0,131.0,118.0,18.0,0.0,180.0,69.0,105.0,87.0,18.0,0,1,2,2,4,5,0,0,2,2,2,5,3,4,1,1,0,0,0,2,0,0.0,1.5151515151515151,1.0,1.0,1,4.0,0.4499999999999999,0.75,4,16.064257028112447,0.9959839357429718,0.9959839357429718,0.8987951807228916,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,0.0,1.515151515151515,99.0,33.505050505050505,100.0,100.0,25.0,99.25,81.0625,0.4016064257028112,100.0,100.0,99.00401606425703,74.85140562248996,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.10120481927711,99.10120481927711,57.34032579931648,C
CHAMPAWAT,PATI,GOL DANDA,Tolarankuri,54074,29.408786,80.089738,42,184.0,91.0,93.0,0.0,0.0,124.0,60.0,74.0,72.0,2.0,12,0,2,2,5,5,0,0,2,2,2,5,3,4,1,0,0,0,0,2,0,28.57142857142857,0.0,0.7142857142857143,0.7142857142857143,1,5.0,0.6,1.0,4,21.73913043478261,0.9945652173913044,0.9945652173913044,0.9126552795031057,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,28.57142857142857,0.0,99.28571428571429,42.61904761904762,100.0,100.0,0.0,99.0,74.75,0.5434782608695653,100.0,100.0,99.0054347826087,74.88722826086956,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.0873447204969,99.0873447204969,58.89009209454224,C
CHAMPAWAT,PATI,GOSANI,Pardhayani,54107,29.409836,80.08959,20,116.0,54.0,62.0,2.0,0.0,91.0,25.0,9.0,9.0,0.0,20,1,2,2,3,5,0,0,2,2,1,0,2,4,2,1,1,1,1,2,0,100.0,5.0,0.0,0.0,1,3.0,0.3,0.5,4,34.48275862068965,0.9913793103448276,0.9913793103448276,0.4974137931034483,0.0,1.0,-1,0.0,0.25,0.25,100.0,5.0,100.0,68.33333333333333,100.0,100.0,50.0,99.5,87.375,0.8620689655172413,100.0,100.0,99.00862068965517,74.96767241379311,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,5.0,0.8620689655172413,0.0,5.0,2.5862068965517238,0.0,100.0,26.896551724137932,99.50258620689655,99.50258620689655,69.48069654336662,B
CHAMPAWAT,PATI,GOSANI,Goshani,54118,29.410605,80.09505,460,1742.0,867.0,875.0,116.0,12.0,1349.0,393.0,733.0,566.0,167.0,460,2,1,2,0,4,2,1,1,1,1,0,2,4,2,6,120,2,6,2,0,100.0,0.4347826086956521,0.0,0.0,1,4.0,0.4499999999999999,0.75,5,2.8702640642939152,0.9992824339839264,0.9992824339839264,0.599784730195178,0.0,1.0,-1,0.0,0.25,0.25,100.0,0.4347826086956521,100.0,66.81159420289855,100.0,100.0,25.0,99.25,81.0625,0.07175660160734787,100.0,100.0,99.00071756601608,74.76811854190586,100.0,100.0,100.0,99.0,99.75,75.0,100.0,100.0,99.75,93.6875,26.08695652173913,0.34443168771526983,0.0,26.08695652173913,1.0332950631458095,0.0,100.0,31.780062896221235,99.40021526980482,99.40021526980482,70.25699944351544,B
CHAMPAWAT,PATI,GUM,Goom,54047,29.411652,79.862288,81,496.0,252.0,244.0,135.0,0.0,339.0,157.0,190.0,61.0,129.0,35,2,2,2,3,5,1,1,2,2,1,0,2,4,1,1,0,0,0,2,0,43.20987654320987,2.469135802469136,0.5679012345679013,0.5679012345679013,1,3.0,0.3,0.5,6,12.096774193548386,0.9969758064516128,0.9969758064516128,0.6694631123058543,0.0,1.0,0,1.0,0.25,0.25,43.20987654320987,2.469135802469136,99.4320987654321,48.370370370370374,100.0,100.0,50.0,99.5,87.375,0.30241935483870963,100.0,100.0,99.00302419354838,74.82636088709677,100.0,100.0,100.0,99.0,99.75,75.0,100.0,99.0,99.75,93.4375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.33053688769415,99.33053688769415,64.74892436362859,B
CHAMPAWAT,PATI,HOLI PIPLATI,Holi Piplati,54037,29.406519,79.941914,148,344.0,161.0,183.0,1.0,0.0,258.0,86.0,92.0,91.0,1.0,98,1,2,2,4,4,0,0,2,2,1,0,3,3,2,0,0,0,0,2,0,66.21621621621621,0.6756756756756757,0.3378378378378379,0.3378378378378379,1,4.0,0.4499999999999999,0.75,4,11.627906976744184,0.997093023255814,0.997093023255814,0.7004792583280957,0.0,1.0,-1,0.0,0.5,0.5,66.21621621621621,0.6756756756756757,99.66216216216216,55.51801801801802,100.0,100.0,25.0,99.25,81.0625,0.2906976744186046,100.0,100.0,99.00290697674419,74.8234011627907,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.2995207416719,99.2995207416719,64.70262727328843,B
CHAMPAWAT,PATI,HOLI PIPLATI,Bunga Birora,54038,29.406638,79.941854,64,261.0,126.0,135.0,8.0,0.0,192.0,69.0,80.0,78.0,2.0,40,1,2,2,3,3,1,0,2,2,1,0,3,3,2,6,6,6,0,1,1,62.5,1.5625,0.375,0.375,1,3.0,0.3,0.5,5,19.15708812260536,0.9952107279693486,0.9952107279693486,0.6110632183908046,0.0,1.0,-1,0.0,0.5,0.5,62.5,1.5625,99.625,54.5625,100.0,100.0,50.0,99.5,87.375,0.478927203065134,100.0,100.0,99.00478927203065,74.87092911877394,100.0,100.0,100.0,99.0,99.75,50.0,100.0,100.0,99.5,87.375,9.375,0.0,1.5625,9.375,0.0,1.5625,100.0,27.734375,99.38893678160919,99.38893678160919,66.47405796927754,B
CHAMPAWAT,PATI,ITTAZA DUNGRA,Ejatta Hungra,54025,29.434077,79.896759,122,306.0,148.0,158.0,41.0,0.0,205.0,101.0,67.0,67.0,0.0,80,1,2,2,5,5,1,1,2,2,2,5,2,4,1,3,21,1,0,2,0,65.57377049180327,0.819672131147541,0.3442622950819672,0.3442622950819672,1,5.0,0.6,1.0,6,19.607843137254903,0.9950980392156864,0.9950980392156864,0.801808100289296,-0.1999999999999999,0.6153846153846155,0,1.0,0.25,0.25,65.57377049180327,0.819672131147541,99.65573770491804,55.34972677595628,100.0,100.0,0.0,99.0,74.75,0.4901960784313726,100.0,100.0,99.00490196078431,74.87377450980392,100.0,0.0,100.0,99.38461538461539,74.84615384615384,75.0,100.0,99.0,99.75,93.4375,17.21311475409836,0.0,0.0,17.21311475409836,0.0,0.0,100.0,29.30327868852459,99.19819189971071,99.19819189971071,63.160256710653805,B
CHAMPAWAT,PATI,JAN KANDE,Jakh,54105,29.406702,80.086927,22,186.0,72.0,114.0,0.0,0.0,94.0,92.0,26.0,26.0,0.0,12,0,2,2,5,5,2,0,2,2,2,2,3,4,2,0,0,0,0,2,0,54.54545454545454,0.0,0.4545454545454546,0.4545454545454546,1,5.0,0.6,1.0,6,32.25806451612903,0.9919354838709676,0.9919354838709676,0.8339442815249266,-0.4399999999999999,0.1538461538461539,-1,0.0,0.25,0.25,54.54545454545454,0.0,99.54545454545455,51.36363636363637,100.0,100.0,0.0,99.0,74.75,0.8064516129032259,100.0,100.0,99.00806451612904,74.95362903225806,100.0,60.0,100.0,99.84615384615384,89.96153846153845,75.0,100.0,100.0,99.75,93.6875,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,99.16605571847508,99.16605571847508,62.67913959481303,B
CHAMPAWAT,PATI,JAN KANDE,Jankande,54117,29.406626,80.086802,80,702.0,337.0,365.0,112.0,0.0,491.0,211.0,254.0,119.0,135.0,35,0,2,2,4,4,2,1,1,1,2,3,3,4,2,4,24,0,24,2,0,43.75,0.0,0.5625,0.5625,1,4.0,0.4499999999999999,0.75,5,7.122507122507122,0.9982193732193732,0.9982193732193732,0.768215811965812,-0.36,0.3076923076923077,-1,0.0,0.25,0.25,43.75,0.0,99.4375,47.729166666666664,100.0,100.0,25.0,99.25,81.0625,0.17806267806267806,100.0,100.0,99.00178062678063,74.79496082621083,100.0,40.0,100.0,99.6923076923077,84.92307692307692,75.0,100.0,100.0,99.75,93.6875,30.0,3.4188034188034186,0.0,30.0,10.256410256410255,0.0,100.0,35.06410256410256,99.23178418803418,99.23178418803418,65.74171771757055,B
